"","co","name","time","city","loan","atot"
"15529","3140288","INDEPENDENT BK GRP","2010","MCKINNEY",860127,"1098871"
"15530","3141650","BNC BC","2010","THOMASVILLE",1514930,"2149931"
"15531","3142349","MIDAMERICA FC","2010","DES MOINES",2065297,"3052295"
"15532","3145966","PINNACLE FC","2010","ELBERTON",398436,"588706"
"15533","3150997","FIRST FNCL SERVICE CORP","2010","ELIZABETHTOWN",888322,"1319449"
"15534","3152245","STERLING FC","2010","SPOKANE",5848638,"9517801"
"15535","3153242","CLAYTON BC","2010","KNOXVILLE",741708,"943256"
"15536","3170539","BCB BC","2010","BAYONNE",785164,"1106888"
"15537","3178366","BANKVEST","2010","CASTLE ROCK",657701,"909142"
"15538","3185476","TIDELANDS BSHRS","2010","MOUNT PLEASANT",437688,"571291"
"15539","3186576","CITIZENS NAT BANC CORP","2010","MERIDIAN",717073,"1177086"
"15540","3186585","PEOPLESBC MHC","2010","HOLYOKE",1010616,"1588991"
"15541","3189728","BUSINESS BSHRS","2010","CLAYTON",420600,"576053"
"15542","3189906","FIRST WESTERN FNCL","2010","DENVER",501885,"615818"
"15543","3191712","TOLLESON WEALTH MGMT","2010","DALLAS",257585,"362532"
"15544","3192773","AMERICA BSHRS","2010","NEWPORT BEACH",323682,"414172"
"15545","3196584","ARTHUR FC","2010","UNION",480436,"642119"
"15546","3200230","COUNTRY BK HOLD CO","2010","NEW YORK",298556,"454519"
"15547","3200463","FSB MUTUAL HOLD","2010","PERKASIE",701525,"1033753"
"15548","3202832","BANTERRA CORP","2010","ELDORADO",756459,"1091896"
"15549","3207659","NEW CENTURY BC","2010","DUNN",470484,"626896"
"15550","3211012","VISION BSHRS","2010","LAREDO",524699,"951164"
"15551","3212091","NEW YORK PRIV B&TR CORP","2010","NEW YORK",5143242,"11993700"
"15552","3212943","SOUTH SHORE BC MHC","2010","SOUTH WEYMOUTH",606045,"944049"
"15553","3214095","NEWALLIANCE BANCSHARES","2010","NEW HAVEN",5134513,"9031577"
"15554","3223828","FLORIDA CAP GRP","2010","JACKSONVILLE",675507,"979768"
"15555","3223855","PONKAPOAG BC MHC","2010","CANTON",515511,"661348"
"15556","3226762","RBC USA HOLDCO CORP","2010","NEW YORK",21112681,"99178629"
"15557","3228702","HAMPDEN BC","2010","SPRINGFIELD",400748,"565539"
"15558","3229473","BANK OF CHOICE HC","2010","GREELEY",712652,"1208200"
"15559","3232316","HSBC NORTH AMER HOLD","2010","NEW YORK",141917020,"342754665"
"15560","3232512","AMERICAN CMNTY BC INC","2010","EVANSVILLE",227650,"340279"
"15561","3232688","NRBC HC","2010","CHICAGO",1075287,"1279030"
"15562","3234105","HOME ST BC","2010","LOVELAND",338067,"565671"
"15563","3242838","REGIONS FC","2010","BIRMINGHAM",84415006,"132399290"
"15564","3244113","BRAND GRP HOLD","2010","LAWRENCEVILLE",837503,"1196988"
"15565","3248513","WILSHIRE BC","2010","LOS ANGELES",2456625,"2970520"
"15566","3248821","CITIZENS BSHRS","2010","BLUFFTON",409906,"563055"
"15567","3251027","VILLAGE BK & TR FC","2010","MIDLOTHIAN",473115,"591779"
"15568","3254952","GUARANTY BC","2010","DENVER",1218780,"1870052"
"15569","3264812","ATLANTIC SOUTHERN FNCL GRP","2010","MACON",576644,"772837"
"15570","3266302","FIRST AMER INTL CORP","2010","BROOKLYN",510025,"588773"
"15571","3269602","SOVEREIGN BSHRS","2010","DALLAS",442782,"739228"
"15572","3274996","BEACH CMNTY BSHRS","2010","FORT WALTON BEACH",478980,"631810"
"15573","3280988","BRIDGE CAP HOLD","2010","SAN JOSE",650103,"1030635"
"15574","3287996","FGBC BSHRS","2010","FRANKLIN",510603,"770115"
"15575","3292253","VISION BSHRS","2010","ADA",349877,"577793"
"15576","3297481","OCEANPOINT FNCL PTNR","2010","NEWPORT",726120,"1079792"
"15577","3308677","SBT BSHRS","2010","DALLAS",536838,"660794"
"15578","3309629","F C HOLD","2010","SUGAR LAND",432387,"669173"
"15579","3309889","GSB MHC","2010","GREENFIELD",409515,"624634"
"15580","3314575","PRUDENTIAL MUT HC","2010","PHILADELPHIA",256450,"523995"
"15581","3320978","BANKFIVE MHC","2010","FALL RIVER",480027,"708697"
"15582","3327025","CASHMERE VALLEY FC","2010","CASHMERE",579976,"1095058"
"15583","3345225","TCB HC","2010","THE WOODLANDS",316278,"374958"
"15584","3345430","SQUARE 1 FNCL INC","2010","DURHAM",490636,"1584333"
"15585","3347292","PARKE BC","2010","SEWELL",639695,"758923"
"15586","3362923","FIDELITY HC","2010","MINNETONKA",312793,"373899"
"15587","3365858","SALEM FIVE BC","2010","SALEM",1925948,"2780215"
"15588","3367106","FLORENCE BC MHC","2010","FLORENCE",665223,"1070811"
"15589","3382855","MAGYAR BC MHC","2010","NEW BRUNSWICK",398263,"526462"
"15590","3390430","PATRIOT BSHRS","2010","HOUSTON",981243,"1264957"
"15591","3391455","FIRSTIER BC","2010","BROOMFIELD",558876,"764472"
"15592","3393178","FIRST INTERNET BC","2010","INDIANAPOLIS",311402,"503918"
"15593","3395668","COMMUNITY PTNR BC","2010","MIDDLETOWN",512994,"636843"
"15594","3405521","MERRIMACK BC MHC","2010","CONCORD",395013,"614586"
"15595","3407598","FIRST CONNECTICUT BC","2010","FARMINGTON",1179601,"1416717"
"15596","3416376","AMERICAN FOUNDERS BC","2010","LEXINGTON",275790,"417368"
"15597","3432965","YADKIN VALLEY FC","2010","ELKIN",1650969,"2300606"
"15598","3434624","BANORTE USA CORP","2010","NEW YORK",990910,"2294978"
"15599","3434633","CHICOPEE BC","2010","CHICOPEE",436626,"573704"
"15600","3435386","MONARCH FNCL HOLD","2010","CHESAPEAKE",734387,"826424"
"15601","3438097","SKAGIT ST BC","2010","BURLINGTON",365397,"693069"
"15602","3444717","GORHAM BC MHC","2010","GORHAM",630447,"897320"
"15603","3444801","COASTAL AFFIL MHC","2010","HYANNIS",481606,"593360"
"15604","3444847","PEDCOR CAP LLC","2010","CARMEL",125996,"324144"
"15605","3446346","FORCHT BC INC","2010","CORBIN",670274,"1058258"
"15606","3446412","APPLE FNCL HOLD","2010","NEW YORK",2959900,"6660143"
"15607","3447398","BANK OF THE CAROLINAS CORP","2010","MOCKSVILLE",366153,"534970"
"15608","3447585","FIRST CMNTY FNCL PTNR","2010","JOLIET",790415,"930072"
"15609","3449075","SAINT LOUIS BSHRS","2010","TOWN AND COUNTRY",343616,"507166"
"15610","3449431","CONESTOGA BC","2010","CHESTER SPRINGS",359535,"581836"
"15611","3462485","IBT HC","2010","CITY OF INDUSTRY",310943,"492238"
"15612","3472176","AFNB HOLD","2010","HOUSTON",569814,"708292"
"15613","3474835","GREEN BC","2010","HOUSTON",555872,"875740"
"15614","3475074","TRISTATE CAP HLD INC","2010","PITTSBURGH",1283745,"1659752"
"15615","3485541","FIRST NBC BHC","2010","NEW ORLEANS",1115967,"1461874"
"15616","3485989","CHARTER BSHRS","2010","EAU CLAIRE",479236,"706292"
"15617","3488485","IRONHORSE FNCL GRP","2010","MUSKOGEE",623290,"898138"
"15618","3488850","BUSINESS FIRST BSHRS","2010","BATON ROUGE",404550,"657149"
"15619","3489594","PACIFIC PREMIER BC","2010","COSTA MESA",564417,"826816"
"15620","3523359","LINCO BSHRS","2010","COLUMBIA",403829,"815902"
"15621","3536386","USAMERIBANCORP","2010","CLEARWATER",1379750,"1869613"
"15622","3547999","BANGOR BC MHC","2010","BANGOR",1666204,"2429902"
"15623","3555341","ENCORE BSHRS","2010","HOUSTON",931372,"1466497"
"15624","3555686","ATLANTIC CAP BSHRS","2010","ATLANTA",652577,"842369"
"15625","3557626","FLORIDA BK GRP","2010","TAMPA",592875,"838408"
"15626","3558726","FIRST TX BHC","2010","FORT WORTH",633505,"831012"
"15627","3587146","BANK OF NY MELLON CORP","2010","NEW YORK",38238000,"247159000"
"15628","3589560","FIRST GUARANTY BSHRS","2010","HAMMOND",575640,"1132808"
"15629","3590388","BANK OF MARIN BC","2010","NOVATO",941400,"1208150"
"15630","3594612","MARSHALL & ILSLEY CORP","2010","MILWAUKEE",36999357,"50900228"
"15631","3594872","CBFH","2010","ORANGE",915318,"1454824"
"15632","3595084","PACIFIC CITY FC","2010","LOS ANGELES",451828,"538225"
"15633","3596009","ORANGE COUNTY BC","2010","MIDDLETOWN",281540,"565558"
"15634","3602245","FIRST CMNTY HOLD","2010","SANTA ROSA",561358,"759200"
"15635","3609682","TALMER BC","2010","TROY",904352,"1690403"
"15636","3633052","JLL/FCH HOLD I","2010","NEW YORK",432387,"669173"
"15637","3635319","SERVISFIRST BSHRS","2010","BIRMINGHAM",1402693,"1935166"
"15638","3640425","CENTRAL BC","2010","COLORADO SPRINGS",56363,"101559"
"15639","3687046","COMMUNITY BKR TR CORP","2010","GLEN ALLEN",641084,"1115614"
"15640","3688061","ARMED FORCES BENEFIT ASSOC","2010","ALEXANDRIA",77540,"579781"
"15641","3695957","ENB FNCL CORP","2010","EPHRATA",416005,"747769"
"15642","3715257","1ST FS CORP","2010","HENDERSONVILLE",497221,"724804"
"15643","3719965","NATIONAL AMER HOLD LLC","2010","NEW YORK",5284781,"8254533"
"15644","3719992","MODERN BK PTNR LLC","2010","NEW YORK",314400,"556324"
"15645","3726440","OAK VALLEY BC","2010","OAKDALE",403461,"552894"
"15646","3728930","ESB BC MHC","2010","EASTHAMPTON",587318,"884568"
"15647","3742020","HYDE PARK BC MHC","2010","HYDE PARK",204847,"910351"
"15648","3762457","CM FL HOLD","2010","CORAL GABLES",1817681,"3840100"
"15649","3803033","WEBFIVE MHC","2010","WEBSTER",361825,"555120"
"15650","3808131","EDUCATIONAL SVC OF AMER","2010","KNOXVILLE",1130219,"1355850"
"15651","3811832","GRANDPOINT CAP","2010","LOS ANGELES",399178,"600631"
"15652","3821756","JEFFERSON BSHRS","2010","MORRISTOWN",413973,"613555"
"15653","3832583","MARLIN BUS SVC CORP","2010","MOUNT LAUREL",359287,"472079"
"15654","3846375","DISCOVER FS","2010","RIVERWOODS",53325688,"63894877"
"15655","3897519","FIRST ST BK OF THE FL KEYS HC","2010","KEY WEST",488684,"776524"
"15656","3929791","BSB BC","2010","BELMONT",343600,"500333"
"15657","3932072","MIDDLESEX BC MHC","2010","NATICK",2170078,"4032271"
"15658","3934562","THREE SHORES BC","2010","ORLANDO",471749,"766091"
"15659","3944628","BOND ST HOLD","2010","WESTON",524344,"2453661"
"15660","3948439","HAVEN BANCORP MHC","2010","HOBOKEN",436050,"689718"
"15661","3967430","COMMUNITY & SOUTHERN HOLD","2010","ATLANTA",886227,"2346653"
"15662","3973888","NATIONAL BK HOLDS CORP","2010","GREENWOOD VILLAGE",1568864,"5109556"
"15663","4036324","STATE BK FNCL CORP","2010","ATLANTA",1281358,"2816270"
"15664","4091800","SKBHC HOLDS LLC","2010","SEATTLE",966659,"1654456"
"15665","4132084","PNBK HOLDS LLC","2010","STAMFORD",522497,"791457"
"15666","4160939","CAPITAL BK FNCL CORP","2010","CORAL GABLES",1753359,"3494573"
"15667","4208961","JRMB II","2010","LAWTON",245858,"608071"
"15668","1020180","BREMER FNCL CORP","2011","SAINT PAUL",5593026,"8188047"
"15669","1020676","AMALGAMATED INV CO","2011","CHICAGO",361951,"881966"
"15670","1020902","FIRST NAT OF NE","2011","OMAHA",10389464,"15274648"
"15671","1021682","CITIZENS BSHRS","2011","FARMINGTON",197216,"645900"
"15672","1022764","CENTRAL PACIFIC FC","2011","HONOLULU",2114737,"4132865"
"15673","1023154","NEW MEXICO BANQUEST CORP","2011","SANTA FE",385543,"738338"
"15674","1023239","MERCHANTS BSHRS","2011","SOUTH BURLINGTON",1027599,"1611890"
"15675","1025309","BANK OF HI CORP","2011","HONOLULU",5557261,"13890116"
"15676","1025541","WESTAMERICA BC","2011","SAN RAFAEL",2523806,"5037337"
"15677","1025608","BANCWEST CORP","2011","HONOLULU",52063947,"78118254"
"15678","1025662","CENTRAL BC","2011","PROVO",360836,"662779"
"15679","1026801","FREMONT BC","2011","FREMONT",1838408,"2378857"
"15680","1027004","ZIONS BC","2011","SALT LAKE CITY",37459498,"53150649"
"15681","1027518","CITY NAT CORP","2011","LOS ANGELES",13791239,"23666291"
"15682","1028533","ORIENT BC","2011","SAN FRANCISCO",385023,"578386"
"15683","1029222","CVB FC","2011","ONTARIO",3482602,"6482915"
"15684","1029334","NORTH VALLEY BC","2011","REDDING",456215,"904486"
"15685","1029464","WTB FC","2011","SPOKANE",2641312,"4177970"
"15686","1029884","PACIFIC CAP BC","2011","SANTA BARBARA",3664033,"5850022"
"15687","1029893","WEST COAST BC","2011","LAKE OSWEGO",1504582,"2429887"
"15688","1030040","BANK OF CMRC HOLD","2011","REDDING",649093,"940691"
"15689","1030170","TRICO BSHRS","2011","CHICO",1561250,"2555597"
"15690","1030947","PEOPLES BC","2011","LYNDEN",957246,"1224918"
"15691","1031449","SVB FNCL GRP","2011","SANTA CLARA",6970082,"19976168"
"15692","1031681","FIRST CA FNCL GRP","2011","WESTLAKE VILLAGE",1071515,"1812664"
"15693","1032464","FINANCIAL INST","2011","WARSAW",1487186,"2336353"
"15694","1035157","473 BROADWAY HOLD CORP","2011","SARATOGA SPRINGS",472351,"909063"
"15695","1036967","CIT GROUP","2011","LIVINGSTON",21980557,"45263670"
"15696","1037003","M&T BK CORP","2011","BUFFALO",60096005,"77924287"
"15697","1039454","STERLING BC","2011","NEW YORK",1516681,"2492807"
"15698","1039502","JPMORGAN CHASE & CO","2011","NEW YORK",742373000,"2265792000"
"15699","1048764","CENTER BC","2011","UNION",756010,"1432738"
"15700","1048773","VALLEY NAT BC","2011","WAYNE",9824810,"14252755"
"15701","1048803","HUDSON VALLEY HOLD CORP","2011","YONKERS",2045903,"2797670"
"15702","1048812","ARROW FC","2011","GLENS FALLS",1131457,"1962684"
"15703","1048867","COMMUNITY BK SYS","2011","DEWITT",3471857,"6488275"
"15704","1048894","FIRST OF LONG ISLAND CORP","2011","GLEN HEAD",985859,"2022407"
"15705","1049341","COMMERCE BSHRS","2011","KANSAS CITY",9211004,"20663043"
"15706","1049828","UMB FC","2011","KANSAS CITY",4970558,"13541398"
"15707","1050646","FIRST YORK BC","2011","YORK",696777,"1118705"
"15708","1050712","VALLEY VIEW BSHRS","2011","OVERLAND PARK",1744318,"3251534"
"15709","1050909","CITIZENS BSHRS CO","2011","CHILLICOTHE",465033,"867719"
"15710","1051081","FIRST NE BANCS","2011","SIDNEY",281187,"518213"
"15711","1051465","CENTRAL SVC CORP","2011","ENID",388316,"551164"
"15712","1051979","WHITCORP FC","2011","LEOTI",351918,"686985"
"15713","1052220","AMERICAN BC","2011","SAPULPA",315944,"752552"
"15714","1053272","PINNACLE BC","2011","CENTRAL CITY",4077216,"6474925"
"15715","1053496","CCB FNCL CORP","2011","KANSAS CITY",516470,"1053652"
"15716","1053580","FARMERS & MRCH INV","2011","LINCOLN",1958951,"2542255"
"15717","1054091","MIDSTATE BC","2011","OKLAHOMA CITY",315228,"451989"
"15718","1054514","LANDRUM CO","2011","COLUMBIA",1146799,"1677722"
"15719","1054813","WASHINGTON INV CO","2011","YUMA",407069,"532090"
"15720","1054840","MIDLAND FC","2011","CASPER",229049,"575551"
"15721","1055007","CITYWIDE BKS CO","2011","DENVER",652250,"996156"
"15722","1055089","HERITAGE GROUP","2011","AURORA",255291,"540963"
"15723","1055155","FARMERS ENT","2011","GREAT BEND",257752,"654435"
"15724","1055315","F&M BC","2011","TULSA",1492424,"2020536"
"15725","1055623","ADBANC","2011","OGALLALA",451103,"556252"
"15726","1056161","TRINITY CAP CORP","2011","LOS ALAMOS",1213587,"1501675"
"15727","1057588","COMMERCE BK & TR HC","2011","TOPEKA",603921,"1156739"
"15728","1058165","MORRILL BSHRS","2011","MERRIAM",309073,"655344"
"15729","1058398","DURANT BC","2011","DURANT",1330035,"2103202"
"15730","1058558","WOOD & HUSTON BC","2011","MARSHALL",384758,"487435"
"15731","1058594","COPPERMARK BSHRS","2011","OKLAHOMA CITY",915540,"1263036"
"15732","1059715","AMERICAN NAT CORP","2011","OMAHA",1190201,"1930276"
"15733","1060328","COBIZ FNCL","2011","DENVER",1637424,"2423504"
"15734","1060627","FIRSTBANK HC","2011","LAKEWOOD",5197192,"11626297"
"15735","1061679","ALPINE BK OF CO","2011","GLENWOOD SPRINGS",1372071,"2264014"
"15736","1062135","SPIRIT BC","2011","BRISTOW",1057582,"1255215"
"15737","1062621","SOUTHWEST BC","2011","STILLWATER",1753415,"2382873"
"15738","1063262","FIRST OLATHE BSHRS","2011","MISSION",345138,"459170"
"15739","1063552","SOUTHWEST MO BC","2011","CARTHAGE",384326,"642008"
"15740","1064278","INTRUST FC","2011","WICHITA",2161578,"4077492"
"15741","1064429","CENTRAL OF KS","2011","JUNCTION CITY",449084,"891425"
"15742","1064652","MIDWEST BANC HC","2011","PIERCE",338786,"480253"
"15743","1064728","FIRST FIDELITY BC","2011","OKLAHOMA CITY",626948,"1142912"
"15744","1064915","GN BSHRS","2011","GIRARD",338570,"513715"
"15745","1065378","FIRST NAT BSHRS","2011","GOODLAND",132490,"257523"
"15746","1066209","LAURITZEN CORP","2011","OMAHA",833469,"1592575"
"15747","1066414","NODAWAY VALLEY BSHRS","2011","MARYVILLE",503532,"762464"
"15748","1066441","AMERICAN ST BSHRS","2011","GREAT BEND",335408,"656960"
"15749","1066713","SUNFLOWER FNCL","2011","SALINA",866440,"1733783"
"15750","1068025","KEYCORP","2011","CLEVELAND",56115176,"88762571"
"15751","1068191","HUNTINGTON BSHRS","2011","COLUMBUS",40527471,"54450652"
"15752","1069778","PNC FNCL SVC GROUP","2011","PITTSBURGH",162161084,"271407158"
"15753","1070345","FIFTH THIRD BC","2011","CINCINNATI",83971659,"116249689"
"15754","1070420","TRADITIONAL BC","2011","MOUNT STERLING",747678,"1079810"
"15755","1070448","WESBANCO","2011","WHEELING",3249159,"5538618"
"15756","1070569","NEXTIER INC","2011","BUTLER",292884,"502651"
"15757","1070578","PEOPLES BC","2011","MARIETTA",941777,"1794536"
"15758","1070644","COMMUNITY TR BC","2011","PIKEVILLE",2557084,"3591179"
"15759","1070756","NB&T FNCL GROUP","2011","WILMINGTON",404447,"675889"
"15760","1070765","COMMUNITY BSHRS","2011","MCARTHUR",458428,"727893"
"15761","1070804","FIRSTMERIT CORP","2011","AKRON",9059901,"14444790"
"15762","1070831","KENTUCKY BSHRS INC","2011","PARIS",412492,"659879"
"15763","1071191","FARMERS NAT BC","2011","CANFIELD",572356,"1067871"
"15764","1071276","FIRST FNCL BC","2011","CINCINNATI",4046525,"6671511"
"15765","1071306","FIRST COMMONWEALTH FNCL CORP","2011","INDIANA",4057055,"5841122"
"15766","1071397","S&T BC","2011","INDIANA",3132609,"4119994"
"15767","1071454","RURBAN FNCL CORP","2011","DEFIANCE",447792,"629190"
"15768","1071623","CITIZENS NAT CORP","2011","PAINTSVILLE",321225,"555280"
"15769","1071669","LNB BC","2011","LORAIN",846536,"1168422"
"15770","1073757","BANK OF AMER CORP","2011","CHARLOTTE",967120505,"2136577907"
"15771","1074156","BB&T CORP","2011","WINSTON-SALEM",111204569,"174579294"
"15772","1075612","FIRST CITIZENS BSHRS","2011","RALEIGH",14036328,"20881494"
"15773","1075694","SOUTHERN BSHRS NC","2011","MOUNT OLIVE",1197604,"2063010"
"15774","1075881","CHESAPEAKE FNCL SHARES","2011","KILMARNOCK",373082,"637953"
"15775","1075911","FIRST CITIZENS BC","2011","COLUMBIA",4573254,"8153895"
"15776","1075984","PALMETTO BSHRS","2011","GREENVILLE",791384,"1204421"
"15777","1076002","NEWBRIDGE BC","2011","GREENSBORO",1207920,"1734564"
"15778","1076105","BANK OF SOUTHSIDE VA CORP","2011","CARSON",281802,"553200"
"15779","1076123","FIRST NAT CORP","2011","STRASBURG",392714,"539064"
"15780","1076217","UNITED BSHRS","2011","CHARLESTON",6240612,"8451470"
"15781","1076262","CITY HC","2011","CROSS LANES",1972325,"2776332"
"15782","1076431","FIRST BC","2011","TROY",2437227,"3291352"
"15783","1076495","F&M BK CORP","2011","TIMBERVILLE",512113,"566734"
"15784","1076600","FAUQUIER BSHRS","2011","WARRENTON",458839,"614248"
"15785","1076619","F&M FC","2011","GRANITE QUARRY",454431,"570498"
"15786","1076673","OLD POINT FC","2011","HAMPTON",520327,"849504"
"15787","1076691","AMERICAN NAT BSHRS","2011","DANVILLE",831088,"1304706"
"15788","1078529","BBVA USA BSHRS","2011","HOUSTON",42113035,"63134877"
"15789","1078846","SYNOVUS FC","2011","COLUMBUS",20271478,"27162845"
"15790","1079562","TRUSTMARK CORP","2011","JACKSON",6150841,"9727007"
"15791","1080139","TRUST NO 3 UNDER THE WILL OF","2011","TROY",485605,"888025"
"15792","1080595","COMMUNITY BSHRS OF MS","2011","BRANDON",1540767,"2263799"
"15793","1081118","FIDELITY SOUTHERN CORP","2011","ATLANTA",1757720,"2234437"
"15794","1081136","MID ST BK","2011","HAWKINSVILLE",187637,"288768"
"15795","1081239","CREWS BKG CORP","2011","WAUCHULA",764723,"1130322"
"15796","1081314","PERSONS BKG CO","2011","MACON",274873,"391457"
"15797","1081538","SOUTHWEST GA FC","2011","MOULTRIE",181303,"305650"
"15798","1081613","BPC CORP","2011","COOKEVILLE",287622,"647320"
"15799","1081716","FIRST VOLUNTEER CORP","2011","CHATTANOOGA",464610,"642609"
"15800","1082067","AMERIS BC","2011","MOULTRIE",1915137,"3007573"
"15801","1082209","BANCINDEPENDENT","2011","SHEFFIELD",767387,"1044210"
"15802","1082393","FIRST PULASKI NAT CORP","2011","PULASKI",342723,"635002"
"15803","1082469","MERCHANTS & S BK OF FL","2011","GAINESVILLE",239738,"392918"
"15804","1082777","UNITED BC","2011","BARNESVILLE",529106,"1048756"
"15805","1083475","CITIZENS HC","2011","PHILADELPHIA",389262,"853945"
"15806","1083729","ONE AMER CORP","2011","VACHERIE",444957,"704071"
"15807","1083783","FIRST FARMERS & MRCH CORP","2011","COLUMBIA",520307,"1017808"
"15808","1084212","BRITTON & KOONTZ CAP CORP","2011","NATCHEZ",187057,"366091"
"15809","1084511","COMMUNITY BK OF S FL","2011","HOMESTEAD",356281,"524985"
